t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
1375.00,180.000,180.000,180.000,180.000,175.867,192.662,175.346,138.837,176.841,189.604,174.787,145.814,216.470,185.716,200.401,367.131,0.2706,0.0000,0.1987,0.9500,0.00,0.00,0.00,0.00
1376.00,180.000,180.000,180.000,180.000,175.874,192.642,175.343,138.883,176.894,189.582,174.798,145.857,216.451,185.701,200.458,367.165,0.2706,0.0000,0.1987,0.9500,0.00,0.00,0.00,0.00
1377.00,180.000,180.000,180.000,180.000,175.881,192.621,175.339,138.930,176.947,189.560,174.810,145.901,216.438,185.685,200.511,367.200,0.2706,0.0000,0.1988,0.9500,0.00,0.00,0.00,0.00
1378.00,180.000,180.000,180.000,180.000,175.888,192.601,175.336,138.976,176.999,189.538,174.821,145.944,216.430,185.669,200.560,367.234,0.2706,0.0000,0.1989,0.9500,0.00,0.00,0.00,0.00
1379.00,180.000,180.000,180.000,180.000,175.896,192.581,175.332,139.023,177.052,189.516,174.832,145.987,216.428,185.654,200.605,367.268,0.2706,0.0000,0.1990,0.9500,0.00,0.00,0.00,0.00
1380.00,180.000,180.000,180.000,180.000,175.903,192.560,175.329,139.069,177.104,189.494,174.843,146.031,216.430,185.638,200.646,367.303,0.2706,0.0000,0.1991,0.9500,0.00,0.00,0.00,0.00
1381.00,180.000,180.000,180.000,180.000,175.911,192.540,175.326,139.115,177.157,189.472,174.855,146.074,216.437,185.623,200.684,367.337,0.2706,0.0000,0.1991,0.9500,0.00,0.00,0.00,0.00
1382.00,180.000,180.000,180.000,180.000,175.920,192.519,175.323,139.162,177.209,189.450,174.866,146.118,216.447,185.607,200.720,367.372,0.2706,0.0000,0.1992,0.9500,0.00,0.00,0.00,0.00
1383.00,180.000,180.000,180.000,180.000,175.928,192.499,175.320,139.208,177.261,189.428,174.878,146.161,216.460,185.592,200.753,367.406,0.2706,0.0000,0.1993,0.9500,0.00,0.00,0.00,0.00
1384.00,180.000,180.000,180.000,180.000,175.937,192.478,175.317,139.254,177.313,189.406,174.889,146.205,216.477,185.577,200.784,367.440,0.2706,0.0000,0.1994,0.9500,0.00,0.00,0.00,0.00
1385.00,180.000,180.000,180.000,180.000,175.947,192.458,175.314,139.300,177.365,189.385,174.901,146.248,216.496,185.562,200.812,367.475,0.2706,0.0000,0.1995,0.9500,0.00,0.00,0.00,0.00
1386.00,180.000,180.000,180.000,180.000,175.956,192.438,175.311,139.347,177.417,189.363,174.912,146.292,216.451,185.546,200.839,367.509,0.2640,0.0000,0.1995,0.9500,0.00,0.00,0.00,0.00
1387.00,180.000,180.000,180.000,180.000,175.966,192.417,175.309,139.393,177.468,189.341,174.924,146.335,216.353,185.531,200.864,367.544,0.2640,0.0000,0.1996,0.9500,0.00,0.00,0.00,0.00
1388.00,180.000,180.000,180.000,180.000,175.976,192.397,175.306,139.439,177.520,189.320,174.936,146.379,216.267,185.516,200.888,367.578,0.2640,0.0000,0.1997,0.9500,0.00,0.00,0.00,0.00
1389.00,180.000,180.000,180.000,180.000,175.986,192.376,175.304,139.485,177.571,189.298,174.947,146.422,216.194,185.501,200.910,367.613,0.2640,0.0000,0.1998,0.9500,0.00,0.00,0.00,0.00
1390.00,180.000,180.000,180.000,180.000,175.997,192.356,175.301,139.531,177.621,189.277,174.959,146.466,216.133,185.486,200.931,367.647,0.2640,0.0000,0.1999,0.9500,0.00,0.00,0.00,0.00
1391.00,180.000,180.000,180.000,180.000,176.008,192.335,175.299,139.578,177.672,189.255,174.970,146.510,216.081,185.472,200.951,367.682,0.2640,0.0000,0.1999,0.9500,0.00,0.00,0.00,0.00
1392.00,180.000,180.000,180.000,180.000,176.019,192.315,175.297,139.624,177.722,189.234,174.982,146.553,216.038,185.457,200.970,367.717,0.2640,0.0000,0.2000,0.9500,0.00,0.00,0.00,0.00
1393.00,180.000,180.000,180.000,180.000,176.030,192.294,175.295,139.670,177.772,189.213,174.994,146.597,216.004,185.442,201.020,367.751,0.2640,0.0000,0.2001,0.9500,0.00,0.00,0.00,0.00
1394.00,180.000,180.000,180.000,180.000,176.042,192.274,175.293,139.716,177.822,189.191,175.005,146.641,215.977,185.427,201.067,367.786,0.2640,0.0000,0.2002,0.9500,0.00,0.00,0.00,0.00
1395.00,180.000,180.000,180.000,180.000,176.054,192.253,175.291,139.762,177.872,189.170,175.017,146.684,215.907,185.413,201.109,367.820,0.2574,0.0000,0.2003,0.9500,0.00,0.00,0.00,0.00
1396.00,180.000,180.000,180.000,180.000,176.066,192.233,175.289,139.808,177.921,189.149,175.029,146.728,215.800,185.398,201.149,367.855,0.2574,0.0000,0.2003,0.9500,0.00,0.00,0.00,0.00
1397.00,180.000,180.000,180.000,180.000,176.078,192.212,175.287,139.854,177.970,189.128,175.041,146.772,215.708,185.384,201.186,367.890,0.2574,0.0000,0.2004,0.9500,0.00,0.00,0.00,0.00
1398.00,180.000,180.000,180.000,180.000,176.091,192.192,175.286,139.900,178.019,189.107,175.053,146.816,215.628,185.369,201.220,367.924,0.2574,0.0000,0.2005,0.9500,0.00,0.00,0.00,0.00
1399.00,180.000,180.000,180.000,180.000,176.104,192.171,175.284,139.946,178.067,189.086,175.065,146.860,215.560,185.355,201.251,367.959,0.2574,0.0000,0.2006,0.9500,0.00,0.00,0.00,0.00
1400.00,180.000,180.000,180.000,180.000,176.117,192.150,175.283,139.992,178.115,189.065,175.077,146.903,215.503,185.340,201.281,367.993,0.2574,0.0000,0.2007,0.9500,0.00,0.00,0.00,0.00
1401.00,180.000,180.000,180.000,180.000,176.130,192.130,175.281,140.038,178.163,189.044,175.089,146.947,215.455,185.326,201.309,368.028,0.2574,0.0000,0.2007,0.9500,0.00,0.00,0.00,0.00
1402.00,180.000,180.000,180.000,180.000,176.144,192.109,175.280,140.084,178.211,189.023,175.101,146.991,215.415,185.312,201.335,368.063,0.2574,0.0000,0.2008,0.9500,0.00,0.00,0.00,0.00
1403.00,180.000,180.000,180.000,180.000,176.158,192.089,175.279,140.130,178.259,189.002,175.113,147.035,215.333,185.297,201.359,368.098,0.2508,0.0000,0.2009,0.9500,0.00,0.00,0.00,0.00
1404.00,180.000,180.000,180.000,180.000,176.172,192.068,175.278,140.176,178.306,188.981,175.125,147.079,215.216,185.283,201.382,368.132,0.2508,0.0000,0.2010,0.9500,0.00,0.00,0.00,0.00
1405.00,180.000,180.000,180.000,180.000,176.186,192.048,175.277,140.222,178.353,188.961,175.137,147.123,215.114,185.269,201.404,368.167,0.2508,0.0000,0.2011,0.9500,0.00,0.00,0.00,0.00
1406.00,180.000,180.000,180.000,180.000,176.201,192.027,175.276,140.268,178.399,188.940,175.149,147.167,215.026,185.255,201.424,368.202,0.2508,0.0000,0.2011,0.9500,0.00,0.00,0.00,0.00
1407.00,180.000,180.000,180.000,180.000,176.215,192.007,175.275,140.314,178.446,188.919,175.161,147.211,214.949,185.241,201.444,368.237,0.2508,0.0000,0.2012,0.9500,0.00,0.00,0.00,0.00
1408.00,180.000,180.000,180.000,180.000,176.230,191.986,175.274,140.360,178.492,188.899,175.173,147.255,214.884,185.227,201.463,368.271,0.2508,0.0000,0.2013,0.9500,0.00,0.00,0.00,0.00
1409.00,180.000,180.000,180.000,180.000,176.245,191.966,175.274,140.406,178.538,188.878,175.185,147.299,214.829,185.213,201.480,368.306,0.2508,0.0000,0.2014,0.9500,0.00,0.00,0.00,0.00
1410.00,180.000,180.000,180.000,180.000,176.261,191.945,175.273,140.452,178.583,188.858,175.197,147.343,214.733,185.199,201.497,368.341,0.2442,0.0000,0.2015,0.9500,0.00,0.00,0.00,0.00
1411.00,180.000,180.000,180.000,180.000,176.276,191.924,175.273,140.497,178.628,188.837,175.209,147.387,214.603,185.186,201.513,368.376,0.2442,0.0000,0.2015,0.9500,0.00,0.00,0.00,0.00
1412.00,180.000,180.000,180.000,180.000,176.292,191.904,175.272,140.543,178.673,188.817,175.221,147.431,214.489,185.172,201.529,368.410,0.2442,0.0000,0.2016,0.9500,0.00,0.00,0.00,0.00
1413.00,180.000,180.000,180.000,180.000,176.308,191.883,175.272,140.589,178.718,188.797,175.233,147.475,214.389,185.158,201.544,368.445,0.2442,0.0000,0.2017,0.9500,0.00,0.00,0.00,0.00
1414.00,180.000,180.000,180.000,180.000,176.324,191.863,175.272,140.635,178.762,188.777,175.245,147.519,214.302,185.145,201.559,368.480,0.2442,0.0000,0.2018,0.9500,0.00,0.00,0.00,0.00
1415.00,180.000,180.000,180.000,180.000,176.340,191.842,175.272,140.681,178.806,188.756,175.257,147.563,214.228,185.131,201.573,368.515,0.2442,0.0000,0.2019,0.9500,0.00,0.00,0.00,0.00
1416.00,180.000,180.000,180.000,180.000,176.357,191.822,175.272,140.727,178.850,188.736,175.269,147.607,214.097,185.117,201.586,368.550,0.2376,0.0000,0.2019,0.9500,0.00,0.00,0.00,0.00
1417.00,180.000,180.000,180.000,180.000,176.373,191.801,175.272,140.772,178.893,188.716,175.281,147.651,213.920,185.104,201.599,368.585,0.2376,0.0000,0.2020,0.9500,0.00,0.00,0.00,0.00
1418.00,180.000,180.000,180.000,180.000,176.390,191.781,175.272,140.818,178.936,188.696,175.293,147.695,213.764,185.090,201.644,368.619,0.2376,0.0000,0.2021,0.9500,0.00,0.00,0.00,0.00
1419.00,180.000,180.000,180.000,180.000,176.407,191.760,175.272,140.864,178.978,188.676,175.305,147.739,213.625,185.077,201.686,368.654,0.2376,0.0000,0.2022,0.9500,0.00,0.00,0.00,0.00
1420.00,180.000,180.000,180.000,180.000,176.424,191.740,175.272,140.910,179.020,188.656,175.317,147.783,213.504,185.064,201.725,368.689,0.2376,0.0000,0.2023,0.9500,0.00,0.00,0.00,0.00
1421.00,180.000,180.000,180.000,180.000,176.441,191.719,175.272,140.955,179.062,188.636,175.330,147.827,213.397,185.050,201.760,368.724,0.2376,0.0000,0.2023,0.9500,0.00,0.00,0.00,0.00
1422.00,180.000,180.000,180.000,180.000,176.459,191.699,175.273,141.001,179.104,188.617,175.342,147.871,213.254,185.037,201.794,368.759,0.2310,0.0000,0.2024,0.9500,0.00,0.00,0.00,0.00
1423.00,180.000,180.000,180.000,180.000,176.477,191.678,175.273,141.047,179.145,188.597,175.354,147.916,213.081,185.024,201.825,368.794,0.2310,0.0000,0.2025,0.9500,0.00,0.00,0.00,0.00
1424.00,180.000,180.000,180.000,180.000,176.494,191.658,175.274,141.093,179.185,188.577,175.366,147.960,212.928,185.010,201.854,368.829,0.2310,0.0000,0.2026,0.9500,0.00,0.00,0.00,0.00
1425.00,180.000,180.000,180.000,180.000,176.512,191.637,175.274,141.138,179.225,188.558,175.379,148.004,212.793,184.997,201.881,368.864,0.2310,0.0000,0.2027,0.9500,0.00,0.00,0.00,0.00
1426.00,180.000,180.000,180.000,180.000,176.530,191.617,175.275,141.184,179.265,188.538,175.391,148.048,212.674,184.984,201.907,368.898,0.2310,0.0000,0.2027,0.9500,0.00,0.00,0.00,0.00
1427.00,180.000,180.000,180.000,180.000,176.549,191.596,175.276,141.230,179.305,188.518,175.403,148.092,212.569,184.971,201.931,368.933,0.2310,0.0000,0.2028,0.9500,0.00,0.00,0.00,0.00
1428.00,180.000,180.000,180.000,180.000,176.567,191.576,175.277,141.275,179.344,188.499,175.415,148.136,212.381,184.958,201.953,368.968,0.2244,0.0000,0.2029,0.9500,0.00,0.00,0.00,0.00
1429.00,180.000,180.000,180.000,180.000,176.586,191.555,175.278,141.321,179.382,188.480,175.428,148.180,212.214,184.945,201.975,369.003,0.2244,0.0000,0.2030,0.9500,0.00,0.00,0.00,0.00
1430.00,180.000,180.000,180.000,180.000,176.604,191.535,175.279,141.367,179.421,188.460,175.440,148.224,212.066,184.932,201.995,369.038,0.2244,0.0000,0.2031,0.9500,0.00,0.00,0.00,0.00
1431.00,180.000,180.000,180.000,180.000,176.623,191.514,175.280,141.412,179.459,188.441,175.452,148.269,211.935,184.919,202.015,369.073,0.2244,0.0000,0.2031,0.9500,0.00,0.00,0.00,0.00
1432.00,180.000,180.000,180.000,180.000,176.642,191.494,175.281,141.458,179.496,188.422,175.465,148.313,211.820,184.906,202.033,369.108,0.2244,0.0000,0.2032,0.9500,0.00,0.00,0.00,0.00
1433.00,180.000,180.000,180.000,180.000,176.661,191.473,175.282,141.503,179.533,188.402,175.477,148.357,211.652,184.893,202.051,369.143,0.2178,0.0000,0.2033,0.9500,0.00,0.00,0.00,0.00
1434.00,180.000,180.000,180.000,180.000,176.680,191.453,175.284,141.549,179.570,188.383,175.489,148.401,211.441,184.881,202.067,369.178,0.2178,0.0000,0.2034,0.9500,0.00,0.00,0.00,0.00
1435.00,180.000,180.000,180.000,180.000,176.699,191.432,175.285,141.595,179.606,188.364,175.502,148.445,211.253,184.868,202.084,369.213,0.2178,0.0000,0.2035,0.9500,0.00,0.00,0.00,0.00
1436.00,180.000,180.000,180.000,180.000,176.719,191.412,175.286,141.640,179.642,188.345,175.514,148.489,211.085,184.855,202.099,369.248,0.2178,0.0000,0.2035,0.9500,0.00,0.00,0.00,0.00
1437.00,180.000,180.000,180.000,180.000,176.738,191.392,175.288,141.686,179.677,188.326,175.526,148.533,210.937,184.842,202.114,369.283,0.2178,0.0000,0.2036,0.9500,0.00,0.00,0.00,0.00
1438.00,180.000,180.000,180.000,180.000,176.758,191.371,175.290,141.731,179.712,188.307,175.539,148.577,210.756,184.830,202.129,369.318,0.2112,0.0000,0.2037,0.9500,0.00,0.00,0.00,0.00
1439.00,180.000,180.000,180.000,180.000,176.777,191.351,175.291,141.777,179.747,188.288,175.551,148.622,210.548,184.817,202.143,369.353,0.2112,0.0000,0.2038,0.9500,0.00,0.00,0.00,0.00
1440.00,180.000,180.000,180.000,180.000,176.797,191.330,175.293,141.823,179.781,188.270,175.563,148.666,210.362,184.804,202.156,369.388,0.2112,0.0000,0.2039,0.9500,0.00,0.00,0.00,0.00
1441.00,180.000,180.000,180.000,180.000,176.817,191.310,175.295,141.868,179.814,188.251,175.575,148.710,210.197,184.792,202.170,369.422,0.2112,0.0000,0.2039,0.9500,0.00,0.00,0.00,0.00
1442.00,180.000,180.000,180.000,180.000,176.837,191.290,175.297,141.914,179.848,188.232,175.588,148.754,210.051,184.779,202.183,369.457,0.2112,0.0000,0.2040,0.9500,0.00,0.00,0.00,0.00
1443.00,180.000,180.000,180.000,180.000,176.857,191.269,175.299,141.959,179.880,188.213,175.600,148.798,209.871,184.767,202.227,369.492,0.2046,0.0000,0.2041,0.9500,0.00,0.00,0.00,0.00
1444.00,180.000,180.000,180.000,180.000,176.877,191.249,175.301,142.005,179.913,188.195,175.612,148.842,209.664,184.754,202.269,369.527,0.2046,0.0000,0.2042,0.9500,0.00,0.00,0.00,0.00
1445.00,180.000,180.000,180.000,180.000,176.897,191.229,175.303,142.050,179.945,188.176,175.625,148.886,209.480,184.742,202.307,369.562,0.2046,0.0000,0.2043,0.9500,0.00,0.00,0.00,0.00
1446.00,180.000,180.000,180.000,180.000,176.918,191.208,175.305,142.096,179.976,188.158,175.637,148.930,209.315,184.729,202.343,369.597,0.2046,0.0000,0.2043,0.9500,0.00,0.00,0.00,0.00
1447.00,180.000,180.000,180.000,180.000,176.938,191.188,175.307,142.141,180.007,188.139,175.649,148.974,209.169,184.717,202.376,369.632,0.2046,0.0000,0.2044,0.9500,0.00,0.00,0.00,0.00
1448.00,180.000,180.000,180.000,180.000,176.959,191.168,175.309,142.187,180.038,188.121,175.662,149.018,208.973,184.705,202.407,369.667,0.1980,0.0000,0.2045,0.9500,0.00,0.00,0.00,0.00
1449.00,180.000,180.000,180.000,180.000,176.979,191.148,175.312,142.232,180.068,188.103,175.674,149.062,208.736,184.692,202.436,369.702,0.1980,0.0000,0.2046,0.9500,0.00,0.00,0.00,0.00
1450.00,180.000,180.000,180.000,180.000,177.000,191.127,175.314,142.278,180.098,188.084,175.687,149.106,208.523,184.680,202.463,369.737,0.1980,0.0000,0.2047,0.9500,0.00,0.00,0.00,0.00
1451.00,180.000,180.000,180.000,180.000,177.020,191.107,175.317,142.323,180.127,188.066,175.699,149.150,208.333,184.668,202.489,369.772,0.1980,0.0000,0.2047,0.9500,0.00,0.00,0.00,0.00
1452.00,180.000,180.000,180.000,180.000,177.041,191.087,175.319,142.368,180.155,188.048,175.712,149.194,208.164,184.656,202.513,369.807,0.1980,0.0000,0.2048,0.9500,0.00,0.00,0.00,0.00
1453.00,180.000,180.000,180.000,180.000,177.062,191.067,175.322,142.414,180.184,188.030,175.724,149.238,207.964,184.644,202.536,369.842,0.1914,0.0000,0.2049,0.9500,0.00,0.00,0.00,0.00
1454.00,180.000,180.000,180.000,180.000,177.083,191.046,175.325,142.459,180.212,188.012,175.737,149.282,207.738,184.631,202.557,369.877,0.1914,0.0000,0.2050,0.9500,0.00,0.00,0.00,0.00
1455.00,180.000,180.000,180.000,180.000,177.103,191.026,175.327,142.505,180.239,187.994,175.750,149.326,207.535,184.619,202.578,369.911,0.1914,0.0000,0.2051,0.9500,0.00,0.00,0.00,0.00
1456.00,180.000,180.000,180.000,180.000,177.124,191.006,175.330,142.550,180.266,187.976,175.762,149.370,207.354,184.607,202.597,369.946,0.1914,0.0000,0.2051,0.9500,0.00,0.00,0.00,0.00
1457.00,180.000,180.000,180.000,180.000,177.145,190.986,175.333,142.595,180.292,187.958,175.775,149.414,207.193,184.595,202.616,369.981,0.1914,0.0000,0.2052,0.9500,0.00,0.00,0.00,0.00
1458.00,180.000,180.000,180.000,180.000,177.166,190.966,175.336,142.641,180.318,187.940,175.787,149.458,206.953,184.583,202.633,370.016,0.1848,0.0000,0.2053,0.9500,0.00,0.00,0.00,0.00
1459.00,180.000,180.000,180.000,180.000,177.187,190.946,175.339,142.686,180.344,187.922,175.800,149.502,206.737,184.571,202.650,370.051,0.1848,0.0000,0.2054,0.9500,0.00,0.00,0.00,0.00
1460.00,180.000,180.000,180.000,180.000,177.208,190.925,175.342,142.732,180.369,187.904,175.812,149.546,206.544,184.559,202.667,370.086,0.1848,0.0000,0.2055,0.9500,0.00,0.00,0.00,0.00
1461.00,180.000,180.000,180.000,180.000,177.229,190.905,175.345,142.777,180.393,187.887,175.825,149.590,206.372,184.547,202.682,370.121,0.1848,0.0000,0.2055,0.9500,0.00,0.00,0.00,0.00
1462.00,180.000,180.000,180.000,180.000,177.250,190.885,175.348,142.822,180.417,187.869,175.837,149.633,206.218,184.535,202.698,370.156,0.1782,0.0000,0.2056,0.9500,0.00,0.00,0.00,0.00
1463.00,180.000,180.000,180.000,180.000,177.271,190.865,175.352,142.868,180.441,187.852,175.850,149.677,205.984,184.523,202.696,370.190,0.1782,0.0000,0.2037,0.9500,0.00,0.00,0.00,0.00
1464.00,180.000,180.000,180.000,180.000,177.292,190.845,175.355,142.913,180.464,187.834,175.862,149.721,205.774,184.511,202.679,370.225,0.1782,0.0000,0.2038,0.9500,0.00,0.00,0.00,0.00
1465.00,180.000,180.000,180.000,180.000,177.314,190.825,175.358,142.958,180.487,187.816,175.875,149.765,205.586,184.499,202.665,370.260,0.1782,0.0000,0.2039,0.9500,0.00,0.00,0.00,0.00
1466.00,180.000,180.000,180.000,180.000,177.335,190.805,175.362,143.003,180.510,187.799,175.887,149.809,205.418,184.487,202.654,370.295,0.1782,0.0000,0.2039,0.9500,0.00,0.00,0.00,0.00
